ID,category,name,country,birth_year,dead_or_alive,Died,gender,Major teams
29894,Cricket,M Jairam,India,1937,Alive,,Male,"['Andhra,', 'Hyderabad (India)']"
475112,Cricket,M Raja,India,1985,Alive,,Male,"['India Cements,', 'Madurai Super Giant']"
33372,Cricket,M Ramanamurthy,India,1965,Alive,,Male,Hyderabad (India)
30950,Cricket,M.K.Mantri,India,1921,Dead,"May 23, 2014, Mumbai (aged 92 years 264 days) ",Male,"['India,', 'Maharashtra,', 'Mumbai']"
30873,Cricket,Madan Lal,India,1951,Alive,,Male,"['India,', 'Delhi,', 'Punjab']"
26269,Cricket,Madhav Apte,India,1932,Alive,,Male,"['India,', 'Bengal,', 'Mumbai']"
34235,Cricket,Madhavan Shanmugham,India,1973,Alive,,Male,Indian Overseas Bank
29880,Cricket,Madhavsinh Jagdale,India,1914,Dead,"January 13, 1990, Bhopal, Madhya Pradesh (aged 75 years 263 days) ",Male,"['Baroda,', 'Central India,', 'Holkar']"
552332,Cricket,Madhuri Mehta,India,1991,Alive,,Female,India Women
26684,Cricket,Madhusudan Amersey,India,1921,Dead,"August 14, 1983, Bombay (now Mumbai), Maharashtra (aged 62 years) ",Male,Cricket Club of India
33164,Cricket,Madhusudan Rege,India,1924,Dead,"December 16, 2013 (aged 89 years 273 days) ",Male,"['India,', 'Maharashtra']"
33784,Cricket,Mahamood Said,India,1985,Alive,,Male,Hyderabad (India)
26670,Cricket,Maharaj Kumar of Alirajpur,India,1904,Dead,"October 23, 1941 (aged 37 years) ",Male,Central India
32680,Cricket,Maharaja of Patiala,India,1891,Dead,"March 23, 1938, Patiala, Punjab (aged 46 years 162 days) ",Male,"['India,', 'Hindus,', ""Maharaja of Patiala's XI,"", 'Marylebone Cricket Club,', 'Northern India,', 'Sikhs,', 'Southern Punjab']"
35930,Cricket,Maharajah of Vizianagram,India,1905,Dead,"December 2, 1965, Benares (now Varanasi), Uttar Pradesh (aged 59 years 339 days) ",Male,"['India,', ""Maharaj Kumar of Vizianagram's XI,"", 'United Province']"
31390,Cricket,Mahendra Kumar,India,1939,Alive,,Male,"['Andhra,', 'Hyderabad (India)']"
33440,Cricket,Mahesh Rawat,India,1985,Alive,,Male,"['Central Zone,', 'Haryana,', 'India A,', 'India Red,', 'North Zone,', 'Pune Warriors,', 'Railways,', 'Rajasthan Royals']"
31393,Cricket,Maheshwar Singh,India,1946,Alive,,Male,"['Andhra,', 'Hyderabad (India)']"
15584,Cricket,Malcolm Jardine,England,1869,Dead,"January 16, 1947, South Kensington, London (aged 77 years 222 days) ",Male,"['Europeans (India),', 'Middlesex,', 'Oxford University']"
16868,Cricket,Malcolm Mackinnon,England,1891,Dead,"February 13, 1975, Sunningdale, Berkshire (aged 83 years 278 days) ",Male,"['Essex,', 'Europeans (India)']"
31135,Cricket,Malcolm Maclagan,India,1907,Dead,details unknown ,Male,Europeans (India)
20444,Cricket,Malcolm Salter,England,1887,Dead,"June 15, 1973, Chesham Bois, Buckinghamshire (aged 86 years 36 days) ",Male,"['Europeans (India),', 'Gloucestershire,', 'Oxford University,', 'Rajputana and Central India']"
34456,Cricket,Malcolm Stewart,India,1871,Dead,September 1933 (aged 62 years) ,Male,Europeans (India)
52915,Cricket,Mali Richards,West Indies,1983,Alive,,Male,"['West Indians,', 'Antigua and Barbuda,', 'Gloucestershire 2nd XI,', 'Middlesex,', 'Oxford MCCU']"
54216,Cricket,Mamatha Kanojia,India,1984,Alive,,Female,"['Hyderabad (India) Women,', 'India Red Women,', 'India Women']"
54260,Cricket,Mamatha Maben,India,1970,Alive,,Female,India Women
34090,Cricket,Man Sood,India,1939,Alive,,Male,"['India,', 'Delhi']"
799381,Cricket,Manali Dakshini,India,1997,Alive,,Female,"['India A Women,', 'Maharashtra Women']"
339955,Cricket,Manan Sharma,India,1991,Alive,,Male,"['Delhi,', 'India Under-19s,', 'Kolkata Knight Riders']"
532856,Cricket,Manan Vohra,India,1993,Alive,,Male,"['D.A.V College (Chandigarh),', 'India Under-19s,', 'Kings XI Punjab,', 'Punjab,', 'Punjab Under-19s,', 'Rajasthan Royals,', 'Royal Challengers Bangalore']"
1175426,Cricket,Manav Suthar,India,2002,Alive,,Male,India Under-19s
398506,Cricket,Mandeep Singh,India,1991,Alive,,Male,"['India,', 'India A,', 'India Under-19s,', 'Kings XI Punjab,', 'Kolkata Knight Riders,', 'North Zone,', 'Punjab,', 'Punjab Under-19s,', 'Royal Challengers Bangalore']"
31030,Cricket,Mani Mohan,India,1978,Alive,,Male,Hyderabad (India)
35737,Cricket,Mani Vikram,India,1980,Alive,,Male,Indian Overseas Bank
54276,Cricket,Manimala Singhal,India,1965,Alive,,Female,"['India Women,', 'Railways (India) Women']"
26999,Cricket,Maninder Singh,India,1981,Alive,,Male,"['Haryana Under-19s,', 'India Under-15s,', 'North Zone Under-16s']"
30923,Cricket,Maninder Singh,India,1965,Alive,,Male,"['India,', 'Delhi,', 'Shropshire']"
53976,Cricket,Maninderpal Kaur,India,1980,Alive,,Female,Punjab Women (India)
1037159,Cricket,Manish Kumar,India,1990,Alive,,Male,India Disable
290630,Cricket,Manish Pandey,India,1989,Alive,,Male,"['India,', 'India A,', 'Karnataka,', 'Kolkata Knight Riders,', 'Mumbai Indians,', 'Pune Warriors,', 'Royal Challengers Bangalore,', 'South Zone,', 'Sunrisers Hyderabad']"
35267,Cricket,Manish Sharma,India,1981,Alive,,Male,"['Chandigarh Lions,', 'India Under-19s,', 'Punjab']"
961027,Cricket,Manisha Badhan,India,1995,Alive,,Female,Punjab Women (India)
1175427,Cricket,Manishi,India,2003,Alive,,Male,India Under-19s
1079842,Cricket,Manjot Kalra,India,1999,Alive,,Male,"['Delhi Daredevils,', 'Delhi Under-19s,', 'India Under-19s']"
54072,Cricket,Manju Nadgauda,India,1976,Alive,,Female,Air India Women
32346,Cricket,Mannava Prasad,India,1975,Alive,,Male,"['India,', 'Andhra']"
29268,Cricket,Manohar Hardikar,India,1936,Dead,"February 4, 1995, Bombay (now Mumbai), Maharashtra (aged 58 years 361 days) ",Male,"['India,', 'Mumbai']"
31231,Cricket,Manohar Singh,India,1977,Alive,,Male,Indian Colts XI
32323,Cricket,Manoj Prabhakar,India,1963,Alive,,Male,"['India,', 'Delhi,', 'Durham']"
35565,Cricket,Manoj Tiwary,India,1985,Alive,,Male,"['India,', 'Abahani Limited,', 'Bengal,', 'Bengal Under-19s,', 'Delhi Daredevils,', 'India A,', 'India Green,', 'India Under-19s,', 'Kings XI Punjab,', 'Kolkata Knight Riders,', 'Rising Pune Supergiant']"
317293,Cricket,Manpreet Gony,India,1984,Alive,,Male,"['India,', 'Chennai Super Kings,', 'Deccan Chargers,', 'Gujarat Lions,', 'Kings XI Punjab,', 'Punjab']"
390480,Cricket,Manprit Juneja,India,1990,Alive,,Male,"['Delhi Daredevils,', 'Gujarat,', 'India A,', 'India Under-23s,', 'Sunrisers Hyderabad']"
960815,Cricket,Mansi Joshi,India,1993,Alive,,Female,"['Haryana Women,', 'India Women']"
556536,Cricket,Mantravadi Shalini,India,1989,Alive,,Female,Hyderabad (India) Women
26849,Cricket,Mantu Banerjee,India,1919,Dead,"September 14, 1992, Calcutta (now Kolkata), Bengal (aged 72 years 318 days) ",Male,"['India,', 'Bengal']"
31731,Cricket,Manvendra Singh,India,1978,Alive,,Male,India Blind
27280,Cricket,Manvinder  Bisla,India,1984,Alive,,Male,"['Deccan Chargers,', 'Haryana,', 'Haryana Under-19s,', 'Himachal Pradesh,', 'India Under-19s,', 'Kings XI Punjab,', 'Kolkata Knight Riders,', 'Royal Challengers Bangalore']"
393279,Cricket,Marchant de Lange,South Africa,1990,Alive,,Male,"['South Africa,', 'Barbados Tridents,', 'Easterns,', 'Guyana Amazon Warriors,', 'Kolkata Knight Riders,', 'Mumbai Indians,', 'Pretoria University,', 'South Africa Academy,', 'Titans']"
35657,Cricket,Margashayam Venkataramana,India,1966,Alive,,Male,"['India,', 'Tamil Nadu']"
226492,Cricket,Martin Guptill,New Zealand,1986,Alive,,Male,"['New Zealand,', 'Auckland,', 'Barbados Tridents,', 'Derbyshire,', 'Guyana Amazon Warriors,', 'Kings XI Punjab,', 'Mumbai Indians,', 'New Zealand Academy,', 'New Zealand Under-19s,', 'St Kitts and Nevis Patriots,', 'Sunrisers Hyderabad']"
34097,Cricket,Maturi Sridhar,India,1966,Dead,Hyderabad (aged 51 years 89 days) ,Male,Hyderabad (India)
32482,Cricket,Maurice Pugh,India,1903,Dead,"August 30, 1986, Bedford, England (aged 82 years 294 days) ",Male,"['Northern Punjab,', ""Punjab Governor's XI (India)""]"
19440,Cricket,Maurice Robinson,England,1921,Dead,"August 8, 1994, Bromsgrove, Worcestershire (aged 73 years 23 days) ",Male,"['Europeans (India),', 'Glamorgan,', 'Hyderabad (India),', 'Madras,', 'Warwickshire']"
35368,Cricket,Maurice Tandy,India,1873,Dead,"April 18, 1942, Oxford, England (aged 68 years 152 days) ",Male,Europeans (India)
22507,Cricket,Maxmillian Wood,England,1873,Dead,"August 22, 1915, near Ismail Oglu Tepe, Gallipoli Peninsula, Turkey (aged 42 years 181 days) ",Male,"['Europeans (India),', 'Hampshire']"
398438,Cricket,Mayank Agarwal,India,1991,Alive,,Male,"['India,', 'Delhi Daredevils,', 'India A,', 'India Under-19s,', 'Karnataka,', 'Karnataka Under-19s,', 'Kings XI Punjab,', 'Rising Pune Supergiant,', 'Royal Challengers Bangalore']"
942367,Cricket,Mayank Dagar,India,1996,Alive,,Male,"['Himachal Pradesh Under-16s,', 'Himachal Pradesh Under-19s,', 'India Under-19s,', 'Kings XI Punjab']"
1081442,Cricket,Mayank Markande,India,1997,Alive,,Male,"['India,', 'India Under-19s,', 'Mumbai Indians,', 'Punjab Under-19s']"
35392,Cricket,Mayank Tehlan,India,1986,Alive,,Male,"['Delhi,', 'Delhi Daredevils,', 'Delhi Under-14s,', 'Delhi Under-19s,', 'India Under-19s']"
822703,Cricket,MD Nidheesh,India,1991,Alive,,Male,"['Kerala,', 'Mumbai Indians']"
54054,Cricket,Megha Bharke,India,1974,Alive,,Female,Railways (India) Women
54064,Cricket,Meghana Mahambre,India,1975,Alive,,Female,Air India Women
709839,Cricket,Meghna Singh,India,1994,Alive,,Female,"['India A Women,', 'Uttar Pradesh Women']"
961037,Cricket,Mehak Kesar,India,1992,Alive,,Female,Punjab Women (India)
32681,Cricket,Mehallasha Pavri,India,1866,Dead,"April 19, 1946, Bombay (now Mumbai), Maharashtra (aged 79 years 191 days) ",Male,"['India,', 'Middlesex,', 'Parsees']"
32039,Cricket,Mehboob Nausheer,India,1934,Alive,,Male,Hyderabad (India)
477050,Cricket,Mehdi Hassan,India,1990,Alive,,Male,"['Hyderabad (India),', 'Hyderabad Cricket Association XI,', 'Sunrisers Hyderabad']"
13454,Cricket,Michael Green,England,1891,Dead,"December 28, 1971, Kensington, London (aged 80 years 86 days) ",Male,"['Essex,', 'Europeans (India),', 'Gloucestershire']"
5939,Cricket,Michael Hussey,Australia,1975,Alive,,Male,"['Australia,', 'Chennai Super Kings,', 'Durham,', 'Gloucestershire,', 'Mumbai Indians,', 'Northamptonshire,', 'St Lucia Zouks,', 'Sydney Thunder,', 'Western Australia']"
422706,Cricket,Michael Vishal,India,1987,Alive,,Male,Indian Tobacco Company
54243,Cricket,Minoti Desai,India,1968,Alive,,Female,India Women
6033,Cricket,Mitchell Johnson,Australia,1981,Alive,,Male,"['Australia,', 'Australia A,', 'Kings XI Punjab,', 'Kolkata Knight Riders,', 'Mumbai Indians,', 'Perth Scorchers,', 'Queensland,', 'Western Australia']"
319439,Cricket,Mitchell McClenaghan,New Zealand,1986,Alive,,Male,"['New Zealand,', 'Auckland,', 'Central Districts,', 'ICC World XI,', 'Lahore Qalandars,', 'Lancashire,', 'Middlesex,', 'Mumbai Indians,', 'New Zealand A,', 'St Lucia Stars,', 'Sydney Thunder']"
54273,Cricket,Mithali Raj,India,1982,Alive,,Female,"['Air India Women,', 'Asia Women XI,', 'India Blue Women,', 'India Women']"
31001,Cricket,Mithun Manhas,India,1979,Alive,,Male,"['Chennai Super Kings,', 'Delhi,', 'Delhi Daredevils,', 'Delhi Under-19s,', 'India A,', 'India B,', 'India Green,', 'India Under-19s,', ""Indian Board President's XI,"", 'Pune Warriors']"
34222,Cricket,MO Srinivasan,India,1918,Dead,"2004, India (aged 85 years) ",Male,"['India,', 'Madras']"
41701,Cricket,Mohammad Amin,Pakistan,1920,Alive,,Male,"['Bahawalpur,', 'Northern India,', 'Pakistan Railways,', 'Punjab']"
55988,Cricket,Mohammad Ashraful,Bangladesh,1984,Alive,,Male,"['Bangladesh,', 'Asia XI,', 'Bangladesh A,', 'Central Zone (Bangladesh),', 'Dhaka Division,', 'Dhaka Gladiators,', 'Dhaka Gladiators,', 'Dhaka Metropolis,', 'Mumbai Indians']"
26329,Cricket,Mohammad Azharuddin,India,1963,Alive,,Male,"['India,', 'Derbyshire,', 'Hyderabad (India)']"
28843,Cricket,Mohammad Ghouse Baba,India,1978,Alive,,Male,Hyderabad (India)
324522,Cricket,Mohammad Hyder,India,1967,Alive,,Male,"['United Arab Emirates,', 'India Under-19s']"
30088,Cricket,Mohammad Imran Khan,India,1984,Alive,,Male,Hyderabad (India)
29990,Cricket,Mohammad Kaif,India,1980,Alive,,Male,"['India,', 'Derbyshire,', 'Gloucestershire,', 'India Red,', 'Kings XI Punjab,', 'Leicestershire,', ""Rajasthan Cricket Association President's XI,"", 'Rajasthan Royals,', 'Royal Challengers Bangalore,', 'Uttar Pradesh']"
31032,Cricket,Mohammad Mohiuddin,India,1977,Alive,,Male,Hyderabad (India)
1058442,Cricket,Mohammad Muddassir,India,1992,Alive,,Male,"['Hyderabad (India),', 'Hyderabad Under-25s']"
31791,Cricket,Mohammad Nissar,India,1910,Dead,"March 11, 1963, Lahore, Punjab, Pakistan (aged 52 years 222 days) ",Male,"['India,', ""Maharaja of Patiala's XI,"", 'Muslims,', 'Railways,', 'Southern Punjab,', 'Uttar Pradesh']"
41791,Cricket,Mohammad Ramzan,Pakistan,1925,Dead,"March 28, 1982 (aged 57 years 39 days) ",Male,"['Bahawalpur,', 'Multan,', 'Northern India,', 'Sargodha']"
31084,Cricket,Mohammad Saeed,India,1910,Dead,"August 23, 1979, Lahore, Punjab, Pakistan (aged 68 years 357 days) ",Male,"['Pakistan,', ""Maharaja of Patiala's XI,"", 'Muslims,', 'Northern India,', 'Punjab,', 'Southern Punjab']"
642523,Cricket,Mohammad Saif,India,1996,Alive,,Male,"['India Under-19s,', 'Uttar Pradesh Under-19s']"
304737,Cricket,Mohammed Arif,India,1990,Alive,,Male,"['India Under-19s,', 'Rajasthan,', 'Rajasthan Royals']"
320348,Cricket,Mohammed Khader,India,1987,Alive,,Male,Hyderabad (India)
34300,Cricket,Mohammed Shakeer,India,1986,Alive,,Male,"['Hyderabad (India),', 'Hyderabad Under-25s,', 'Mohammedan Sporting Club']"
481896,Cricket,Mohammed Shami,India,1990,Alive,,Male,"['India,', 'Bengal,', 'Delhi Daredevils,', 'ICC World XI,', 'India A,', 'Kings XI Punjab,', 'Kolkata Knight Riders']"
940973,Cricket,Mohammed Siraj,India,1994,Alive,,Male,"['India,', 'Hyderabad (India),', 'Royal Challengers Bangalore,', 'Sunrisers Hyderabad']"
26225,Cricket,Mohinder Amarnath,India,1950,Alive,,Male,"['India,', 'Baroda,', 'Delhi,', 'Durham,', 'Punjab,', 'Wiltshire']"
603310,Cricket,Mohit Handa,India,1993,Alive,,Male,Indian Oil Corporation XI
1151275,Cricket,Mohit Jangra,India,1999,Alive,,Male,India Under-19s
422708,Cricket,Mohit Sharma,India,1991,Alive,,Male,"['Delhi,', 'Indian Tobacco Company']"
537119,Cricket,Mohit Sharma,India,1988,Alive,,Male,"['India,', 'Chennai Super Kings,', 'Haryana,', 'Kings XI Punjab']"
240734,Cricket,Mohnish Parmar,India,1988,Alive,,Male,"['Gujarat,', 'India Under-19s,', 'Kolkata Knight Riders']"
1132005,Cricket,Mohsin Khan,India,1998,Alive,,Male,"['Mumbai Indians,', 'Uttar Pradesh,', 'Uttar Pradesh Under-16s,', 'Uttar Pradesh Under-19s']"
5961,Cricket,Moises Henriques,Australia,1987,Alive,,Male,"['Australia,', 'Australia A,', 'Delhi Daredevils,', 'Glamorgan,', 'Kings XI Punjab,', 'Kolkata Knight Riders,', 'Mumbai Indians,', 'New South Wales,', 'Royal Challengers Bangalore,', 'Sunrisers Hyderabad,', 'Sydney Sixers']"
597802,Cricket,Moksha Chaudhary,India,1989,Alive,,Female,India Blue Women
490624,Cricket,Mona Meshram,India,1991,Alive,,Female,"['India Blue Women,', 'India Women']"
54161,Cricket,Monica Sumra,India,1980,Alive,,Female,"['Andhra Women,', 'India Women']"
32114,Cricket,Montague Ormsby,India,1877,Dead,"October 20, 1955, Woodbridge, Suffolk, England (aged 77 years 343 days) ",Male,Europeans (India)
694209,Cricket,Monu Kumar,India,1994,Alive,,Male,"['Chennai Super Kings,', 'India Under-19s']"
28850,Cricket,Morappakam Gopalan,India,1909,Dead,"December 21, 2003, Chennai, Tamil Nadu (aged 94 years 198 days) ",Male,"['India,', 'Hindus,', 'Madras']"
29663,Cricket,Motganhalli Jaisimha,India,1939,Dead,"July 6, 1999, Sanikpuri, Secunderabad, Andhra Pradesh (aged 60 years 125 days) ",Male,"['India,', 'Hyderabad (India)']"
28081,Cricket,MS Dhoni,India,1981,Alive,,Male,"['India,', 'Asia XI,', 'Bihar,', 'Chennai Super Kings,', 'Rising Pune Supergiants']"
35184,Cricket,MS Sriram,India,1934,Alive,,Male,Hyderabad (India)
398437,Cricket,Mukul Dagar,India,1990,Alive,,Male,"['Haryana Under-19s,', 'India Under-19s']"
32813,Cricket,Mukund Patel,India,1933,Alive,,Male,"['Hyderabad (India),', 'Mysore']"
31692,Cricket,Mumtaz Hussain,India,1947,Dead,"May 5, 2000 (aged 53 years) ",Male,Hyderabad (India)
32965,Cricket,Munaf Patel,India,1983,Alive,,Male,"['India,', 'Asia XI,', 'Baroda,', 'Gujarat,', 'Gujarat Lions,', 'India Green,', ""Indian Board President's XI,"", 'Maharashtra,', 'Mumbai,', 'Mumbai Indians,', 'Rajasthan Royals']"
26283,Cricket,Munagala Praneet Arjun,India,1986,Alive,,Male,"['Hyderabad (India),', 'Hyderabad Under-16s,', 'Hyderabad Under-19s']"
42009,Cricket,Munawwar Ali Khan,Pakistan,1924,Dead,"October 21, 2013 (aged 88 years 301 days) ",Male,"['East Pakistan,', 'Northern India,', 'Sind']"
31695,Cricket,Muni Lal,India,1913,Dead,"January 8, 1990, Noida, Delhi (aged 76 years 362 days) ",Male,"['Northern India,', 'Southern Punjab']"
631264,Cricket,Munis Ansari,Oman,1984,Alive,,Male,"['Oman,', ""Cricket Club of India President's XI,"", 'Madhya Pradesh,', 'Mumbai Under-16s']"
237759,Cricket,Munish Ansari,India,1982,Alive,,Male,"[""Cricket Club of India President's XI,"", 'Madhya Pradesh,', 'Mumbai Under-16s']"
30049,Cricket,Murali Kartik,India,1976,Alive,,Male,"['India,', 'India Green,', 'Kings XI Punjab,', 'Kolkata Knight Riders,', 'Lancashire,', 'Middlesex,', 'Pune Warriors,', 'Railways,', 'Royal Challengers Bangalore,', 'Somerset,', 'Surrey']"
237095,Cricket,Murali Vijay,India,1984,Alive,,Male,"['India,', 'Chennai Super Kings,', 'Delhi Daredevils,', 'Kings XI Punjab,', 'Lyca Kovai Kings,', 'Tamil Nadu']"
27559,Cricket,Murtuza Baig,India,1941,Alive,,Male,"['Hyderabad (India),', 'Oxford University']"
422345,Cricket,Murugesan Kamlesh,India,1990,Alive,,Male,India Cements
30220,Cricket,Musavir Khote,India,1980,Alive,,Male,"['Mumbai,', 'Mumbai Indians,', 'Railways']"
31061,Cricket,Mushtaq Ali,India,1914,Dead,"June 18, 2005, Indore (aged 90 years 183 days) ",Male,"['India,', 'Central India,', 'Gujarat,', 'Holkar,', 'Madhya Bharat,', 'Madhya Pradesh,', 'Maharashtra,', 'Muslims,', 'Uttar Pradesh']"
330902,Cricket,Mustafizur Rahman,Bangladesh,1995,Alive,,Male,"['Bangladesh,', 'Abahani Limited,', 'Bangladesh Under-19s,', 'Khulna Division,', 'Lahore Qalandars,', 'Mumbai Indians,', 'South Zone (Bangladesh),', 'Sunrisers Hyderabad,', 'Sussex']"
34230,Cricket,Muthu Arunchalam Kumar,India,1970,Alive,,Male,India Pistons Cricket Club
27520,Cricket,MV Bobjee,India,1917,Dead,"October 10, 1981, Madras (now Chennai), Tamil Nadu (aged 63 years 333 days) ",Male,"['Baroda,', 'Hyderabad (India),', 'Madhya Pradesh,', 'Madras']"
28777,Cricket,Naga Gangadhar,India,1977,Alive,,Male,Hyderabad (India)
31224,Cricket,Nagamma Mahesh,India,1978,Alive,,Male,India Blind
33159,Cricket,Nalin Reddy,India,1985,Alive,,Male,Hyderabad (India)
32102,Cricket,Naman Ojha,India,1983,Alive,,Male,"['India,', 'Central Zone,', 'Delhi Daredevils,', 'India A,', 'Madhya Pradesh,', 'Rajasthan Royals,', 'Sunrisers Hyderabad']"
29721,Cricket,Nana Joshi,India,1926,Dead,"January 8, 1987, Pune, Maharashtra (aged 60 years 73 days) ",Male,"['India,', 'Maharashtra']"
31917,Cricket,Nand Kishore,India,1970,Alive,,Male,Hyderabad (India)
31939,Cricket,Naoomal Jeoomal,India,1904,Dead,"July 28, 1980, Bombay (now Mumbai), Maharashtra (aged 76 years 102 days) ",Male,"['India,', 'Hindus,', 'Northern India,', 'Sind']"
279540,Cricket,Napoleon Einstein,India,1989,Alive,,Male,"['Chennai Super Kings,', 'India Under-19s,', 'Tamil Nadu']"
34189,Cricket,Narain Swamy,India,1924,Dead,"May 1, 1983, Dehra Dun, Uttar Pradesh (aged 58 years 343 days) ",Male,"['India,', 'Services']"
30202,Cricket,Narasimhan Kumaraguru,India,1975,Alive,,Male,Indian Bank Sports Recreation Club
35308,Cricket,Naren Tamhane,India,1931,Dead,"March 19, 2002, Mumbai, Maharashtra (aged 70 years 227 days) ",Male,"['India,', 'Mumbai']"
34052,Cricket,Narender Singh,India,1973,Alive,,Male,Hyderabad (India)
29299,Cricket,Narendra Hirwani,India,1968,Alive,,Male,"['India,', 'Air India,', 'Bengal,', 'Madhya Pradesh']"
27667,Cricket,Nari Contractor,India,1934,Alive,,Male,"['India,', 'Gujarat,', 'Railways']"
31339,Cricket,Nariman Marshall,India,1905,Dead,"August 29, 1979, Jaipur, Rajasthan (aged 74 years 238 days) ",Male,"['India,', 'Nawanagar,', 'Parsees,', 'Western India']"
261354,Cricket,Nathan Coulter-Nile,Australia,1987,Alive,,Male,"['Australia,', 'Australia A,', 'Australia Under-19s,', 'Delhi Daredevils,', 'Fremantle,', 'Kolkata Knight Riders,', 'Mumbai Indians,', 'Perth Scorchers,', 'Perth Scorchers,', 'Royal Challengers Bangalore,', 'Western Australia,', 'Western Australia Second XI,', 'Western Australia Under-19s,', 'Western Australia XI']"
853259,Cricket,Nathu Singh,India,1995,Alive,,Male,"['Delhi Daredevils,', 'Gujarat Lions,', 'Mumbai Indians,', 'Rajasthan,', 'Rajasthan Under-19s']"
625390,Cricket,Naveen Kumar,India,1992,Alive,,Male,Hyderabad (India)
32337,Cricket,Naveen Prameeth,India,1985,Alive,,Male,Hyderabad (India)
34028,Cricket,Navjot Sidhu,India,1963,Alive,,Male,"['India,', 'Punjab']"
31428,Cricket,Nawab of Manavadar,India,1912,Dead,"February 14, 2003, Karachi, Sind, Pakistan (aged 90 years 54 days) ",Male,Western India
32224,Cricket,Nawab of Pataudi,India,1910,Dead,"January 5, 1952, New Delhi (aged 41 years 295 days) ",Male,"['England,', 'India,', ""Maharaja of Patiala's XI,"", 'Oxford University,', 'Southern Punjab,', 'Western India,', 'Worcestershire']"
32222,Cricket,Nawab of Pataudi,India,1941,Dead,"September 22, 2011, Sir Ganga Ram Hospital, Delhi (aged 70 years 260 days) ",Male,"['India,', 'Delhi,', 'Hyderabad (India),', 'Oxford University,', 'Sussex']"
31036,Cricket,Nayan Mongia,India,1969,Alive,,Male,"['India,', 'Baroda']"
33444,Cricket,Nayini Reddy,India,1938,Alive,,Male,"['Cambridge University,', 'Hyderabad (India)']"
42068,Cricket,Nazar Mohammad,Pakistan,1921,Dead,"July 12, 1996, Lahore, Punjab (aged 75 years 129 days) ",Male,"['Pakistan,', 'Northern India,', 'Punjab']"
31816,Cricket,Nazir Ali,India,1906,Dead,"February 18, 1975, Lahore, Punjab, Pakistan (aged 68 years 255 days) ",Male,"['India,', ""Maharaja of Patiala's XI,"", 'Muslims,', 'Southern Punjab,', 'Sussex']"
961029,Cricket,Neelam Bisht,India,1996,Alive,,Female,Punjab Women (India)
446493,Cricket,Neeraj Bist,India,1990,Alive,,Male,Hyderabad (India)
53912,Cricket,Neetu David,India,1977,Alive,,Female,"['India Women,', 'Railways (India) Women']"
442051,Cricket,Neha Maji,India,1990,Alive,,Female,"['Bengal Women,', 'India Red Women']"
442050,Cricket,Neha Tanwar,India,1986,Alive,,Female,"['Delhi Women,', 'India Red Women,', 'India Women']"
1151273,Cricket,Nehal Wadhera,India,2000,Alive,,Male,India Under-19s
14343,Cricket,Neil Hotchkin,England,1914,Dead,"February 6, 2004, Woodhall Spa Manor, Lincolnshire (aged 90 years 2 days) ",Male,"['Cambridge University,', 'Europeans (India),', 'Middlesex,', 'Services']"
604302,Cricket,Nicholas Pooran,West Indies,1995,Alive,,Male,"['West Indies,', 'Barbados Tridents,', 'Islamabad United,', 'Khulna Titans,', 'Kings XI Punjab,', 'Multan Sultans,', 'Mumbai Indians,', 'St Kitts and Nevis Patriots,', 'Trinidad & Tobago,', 'Trinidad & Tobago Red Steel,', 'Trinidad & Tobago Under-19s,', 'West Indies B,', 'West Indies Under-19s']"
252229,Cricket,Nidhi Buley,India,1986,Alive,,Female,India Women
597808,Cricket,Nidhi Torvi,India,1994,Alive,,Female,"['Hyderabad (India) Women,', 'India Green Women']"
22596,Cricket,Niel Walker,England,1895,Dead,"August 10, 1960, Sheffield, Yorkshire (aged 64 years 354 days) ",Male,"['Derbyshire,', 'Europeans (India)']"
27641,Cricket,Nikhil Chopra,India,1973,Alive,,Male,"['India,', 'Delhi,', 'Uttar Pradesh']"
33114,Cricket,Nikhil Rathod,India,1984,Alive,,Male,"['India Under-19s,', 'Saurashtra']"
30149,Cricket,Nilesh Kulkarni,India,1973,Alive,,Male,"['India,', 'Mumbai,', ""Mumbai Cricket Association President's XI""]"
54256,Cricket,Nilima Jogalekar,India,1961,Alive,,Female,"['India Women,', 'Maharashtra Women']"
32240,Cricket,Niraj Patel,India,1981,Alive,,Male,"['Air India,', 'Gujarat,', 'India Blue,', 'Rajasthan Royals']"
26878,Cricket,Niranjan Behera,India,1984,Alive,,Male,"['East Zone,', 'India Green,', 'Orissa']"
220678,Cricket,Niranjana Nagarajan,India,1988,Alive,,Female,"['India Red Women,', 'India Under-21s Women,', 'India Women']"
32087,Cricket,Nirmal Kumar,India,1974,Alive,,Male,India Blind
27659,Cricket,Nirode Chowdhury,India,1923,Dead,"December 14, 1979, Durgapur, West Bengal (aged 56 years 205 days) ",Male,"['India,', 'Bengal,', 'Bihar']"
597309,Cricket,Nishtha Pharasi,India,1990,Alive,,Female,"['India Blue Women,', 'Uttar Pradesh Women']"
442144,Cricket,Nishu Choudhary,India,1991,Alive,,Female,"['India Green Women,', 'Uttar Pradesh Women']"
930191,Cricket,Nitesh Lohchab,India,1992,Alive,,Male,"['Nagaland,', 'Swami Shraddhanand College (India)']"
1175496,Cricket,Nitish Kumar Reddy,India,2003,Alive,,Male,India B Under-19s
604527,Cricket,Nitish Rana,India,1993,Alive,,Male,"['Delhi,', 'Kolkata Knight Riders,', 'Mumbai Indians']"
